label_file,class_id,x_center,y_center,width,height,cat_label,cont_label,filepath,text,label,extras,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,videoid,contentUrl,duration,page_dir,name
image0018971.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_539.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020571.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3808.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041926.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034985.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_564.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037777.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0015795.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041873.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039416.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0016940.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030620.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0017334.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021461.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041082.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037917.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0032610.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028213.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026774.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027153.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023090.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038080.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033238.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2424.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040064.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033955.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023136.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5467.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2966.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022041.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_717.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031822.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039219.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036193.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039081.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_451.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_634.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0005156.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029455.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0014136.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041562.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0024578.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0017529.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027129.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0010708.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027335.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5470.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3494.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033548.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2802.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033125.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0010842.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0011735.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5197.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4381.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038993.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034130.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027773.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034087.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1683.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026736.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020722.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034901.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040818.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2594.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0017528.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5608.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3482.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039028.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3884.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4005.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0001919.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034221.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0013410.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0025459.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_61.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041070.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036303.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0017629.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019149.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037136.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036972.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028976.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1815.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021713.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4442.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023120.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_207.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0042315.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0032894.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2151.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020003.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_320.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037942.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0024153.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021922.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5084.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030867.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2572.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029292.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041328.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2336.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033786.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0014421.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0024076.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1373.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019119.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020619.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026772.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022116.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038266.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030910.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038835.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2870.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031593.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019467.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029918.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0018506.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021304.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033648.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5260.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037811.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0000473.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021781.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_908.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0018095.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0035864.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_260.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037287.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023623.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0007761.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4904.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027433.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_350.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038198.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040692.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0005708.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0038659.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3895.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026770.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040413.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037852.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0014027.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1733.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0035406.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027881.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030805.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1170.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0012985.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0035045.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_708.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_239.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2612.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1066.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030281.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0014863.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0008894.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028539.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020523.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_40.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4088.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0042295.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022714.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031427.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4755.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0042220.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029240.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041343.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0020331.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0018741.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2809.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027292.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1354.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_768.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028625.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030678.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0007363.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029899.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0016323.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0032275.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019085.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5447.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023823.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0013931.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0005819.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036375.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041696.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2335.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041221.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0042354.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033386.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0011030.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0042279.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_58.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039115.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028126.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034693.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0018359.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1468.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034108.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031268.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0029893.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019556.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_272.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4819.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2464.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_3410.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4571.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028297.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1737.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0011904.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027012.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_206.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023197.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4527.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1107.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2398.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040492.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0019688.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_412.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0012913.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0006360.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0016328.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4683.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0025140.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026025.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0025340.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021653.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0003791.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0021008.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_472.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0025819.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037262.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0007655.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0015930.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0016946.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031063.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0018607.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0033551.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2077.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0039591.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0037657.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4858.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0041617.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0035823.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4424.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026163.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040288.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040653.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0040489.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0032289.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036404.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022827.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028370.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_5324.txt,5.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_1751.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_524.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023529.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4203.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4121.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0004566.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022205.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0034277.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0023167.txt,2.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0025144.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0022397.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4001.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036168.txt,3.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0031538.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0030804.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0036794.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0028387.txt,6.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0026084.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_2709.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
ffhq_4213.txt,4.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0003461.txt,7.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0002685.txt,0.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
image0027702.txt,1.0,0.499,0.499,0.999,0.999,,,,,,,,,,,,,,,,,,,,,
