label_file,class_id,x_center,y_center,width,height
image0036868.txt,3,0.499,0.499,0.999,0.999
ffhq_5384.txt,5,0.499,0.499,0.999,0.999
image0037106.txt,2,0.499,0.499,0.999,0.999
image0022731.txt,6,0.499,0.499,0.999,0.999
ffhq_544.txt,4,0.499,0.499,0.999,0.999
image0030792.txt,3,0.499,0.499,0.999,0.999
image0024087.txt,5,0.499,0.499,0.999,0.999
ffhq_1085.txt,4,0.499,0.499,0.999,0.999
ffhq_4014.txt,7,0.499,0.499,0.999,0.999
ffhq_549.txt,5,0.499,0.499,0.999,0.999
image0006351.txt,7,0.499,0.499,0.999,0.999
image0041153.txt,1,0.499,0.499,0.999,0.999
image0028540.txt,7,0.499,0.499,0.999,0.999
ffhq_3658.txt,4,0.499,0.499,0.999,0.999
ffhq_4359.txt,4,0.499,0.499,0.999,0.999
ffhq_215.txt,2,0.499,0.499,0.999,0.999
ffhq_2754.txt,0,0.499,0.499,0.999,0.999
ffhq_4958.txt,2,0.499,0.499,0.999,0.999
image0031002.txt,2,0.499,0.499,0.999,0.999
image0034238.txt,3,0.499,0.499,0.999,0.999
image0033195.txt,3,0.499,0.499,0.999,0.999
ffhq_5295.txt,7,0.499,0.499,0.999,0.999
ffhq_4689.txt,4,0.499,0.499,0.999,0.999
ffhq_230.txt,2,0.499,0.499,0.999,0.999
image0031521.txt,3,0.499,0.499,0.999,0.999
image0025862.txt,6,0.499,0.499,0.999,0.999
image0039631.txt,3,0.499,0.499,0.999,0.999
image0033023.txt,7,0.499,0.499,0.999,0.999
image0024027.txt,0,0.499,0.499,0.999,0.999
image0040953.txt,3,0.499,0.499,0.999,0.999
ffhq_2303.txt,5,0.499,0.499,0.999,0.999
image0030973.txt,7,0.499,0.499,0.999,0.999
image0010437.txt,0,0.499,0.499,0.999,0.999
ffhq_525.txt,4,0.499,0.499,0.999,0.999
image0026854.txt,6,0.499,0.499,0.999,0.999
image0003861.txt,6,0.499,0.499,0.999,0.999
image0023427.txt,2,0.499,0.499,0.999,0.999
ffhq_1409.txt,7,0.499,0.499,0.999,0.999
image0022077.txt,7,0.499,0.499,0.999,0.999
ffhq_5009.txt,0,0.499,0.499,0.999,0.999
image0005983.txt,2,0.499,0.499,0.999,0.999
ffhq_2332.txt,0,0.499,0.499,0.999,0.999
ffhq_2199.txt,2,0.499,0.499,0.999,0.999
ffhq_4871.txt,1,0.499,0.499,0.999,0.999
ffhq_5508.txt,6,0.499,0.499,0.999,0.999
image0040279.txt,2,0.499,0.499,0.999,0.999
image0036097.txt,6,0.499,0.499,0.999,0.999
ffhq_974.txt,3,0.499,0.499,0.999,0.999
image0041300.txt,5,0.499,0.499,0.999,0.999
image0041620.txt,1,0.499,0.499,0.999,0.999
ffhq_3009.txt,1,0.499,0.499,0.999,0.999
image0031141.txt,3,0.499,0.499,0.999,0.999
image0030906.txt,2,0.499,0.499,0.999,0.999
ffhq_3566.txt,7,0.499,0.499,0.999,0.999
ffhq_2347.txt,4,0.499,0.499,0.999,0.999
image0010980.txt,7,0.499,0.499,0.999,0.999
ffhq_4159.txt,0,0.499,0.499,0.999,0.999
image0027369.txt,5,0.499,0.499,0.999,0.999
image0037493.txt,2,0.499,0.499,0.999,0.999
image0038347.txt,0,0.499,0.499,0.999,0.999
ffhq_1752.txt,4,0.499,0.499,0.999,0.999
image0024599.txt,3,0.499,0.499,0.999,0.999
image0029403.txt,7,0.499,0.499,0.999,0.999
ffhq_4407.txt,7,0.499,0.499,0.999,0.999
ffhq_5251.txt,6,0.499,0.499,0.999,0.999
image0026520.txt,2,0.499,0.499,0.999,0.999
image0031315.txt,2,0.499,0.499,0.999,0.999
ffhq_1948.txt,1,0.499,0.499,0.999,0.999
ffhq_3990.txt,5,0.499,0.499,0.999,0.999
image0036883.txt,3,0.499,0.499,0.999,0.999
ffhq_5117.txt,6,0.499,0.499,0.999,0.999
image0041745.txt,2,0.499,0.499,0.999,0.999
ffhq_551.txt,5,0.499,0.499,0.999,0.999
ffhq_2209.txt,6,0.499,0.499,0.999,0.999
ffhq_4148.txt,4,0.499,0.499,0.999,0.999
image0036793.txt,3,0.499,0.499,0.999,0.999
ffhq_404.txt,7,0.499,0.499,0.999,0.999
image0031764.txt,3,0.499,0.499,0.999,0.999
image0031965.txt,3,0.499,0.499,0.999,0.999
image0015550.txt,7,0.499,0.499,0.999,0.999
ffhq_3218.txt,4,0.499,0.499,0.999,0.999
image0037134.txt,1,0.499,0.499,0.999,0.999
image0030963.txt,5,0.499,0.499,0.999,0.999
image0015681.txt,6,0.499,0.499,0.999,0.999
ffhq_17.txt,7,0.499,0.499,0.999,0.999
ffhq_2640.txt,4,0.499,0.499,0.999,0.999
image0026161.txt,6,0.499,0.499,0.999,0.999
image0037459.txt,4,0.499,0.499,0.999,0.999
ffhq_3535.txt,2,0.499,0.499,0.999,0.999
image0012260.txt,1,0.499,0.499,0.999,0.999
image0031842.txt,3,0.499,0.499,0.999,0.999
ffhq_1974.txt,5,0.499,0.499,0.999,0.999
image0015342.txt,0,0.499,0.499,0.999,0.999
image0041393.txt,0,0.499,0.499,0.999,0.999
image0041809.txt,1,0.499,0.499,0.999,0.999
image0040522.txt,3,0.499,0.499,0.999,0.999
image0040225.txt,5,0.499,0.499,0.999,0.999
image0032346.txt,3,0.499,0.499,0.999,0.999
image0036855.txt,1,0.499,0.499,0.999,0.999
ffhq_3376.txt,4,0.499,0.499,0.999,0.999
ffhq_1760.txt,6,0.499,0.499,0.999,0.999
ffhq_2888.txt,7,0.499,0.499,0.999,0.999
ffhq_1680.txt,7,0.499,0.499,0.999,0.999
image0029406.txt,6,0.499,0.499,0.999,0.999
ffhq_3910.txt,4,0.499,0.499,0.999,0.999
ffhq_1994.txt,1,0.499,0.499,0.999,0.999
ffhq_5408.txt,5,0.499,0.499,0.999,0.999
image0039555.txt,2,0.499,0.499,0.999,0.999
ffhq_1010.txt,5,0.499,0.499,0.999,0.999
image0021815.txt,1,0.499,0.499,0.999,0.999
image0015950.txt,3,0.499,0.499,0.999,0.999
ffhq_3744.txt,7,0.499,0.499,0.999,0.999
image0027258.txt,1,0.499,0.499,0.999,0.999
image0041501.txt,1,0.499,0.499,0.999,0.999
image0022261.txt,5,0.499,0.499,0.999,0.999
ffhq_4660.txt,4,0.499,0.499,0.999,0.999
ffhq_1942.txt,4,0.499,0.499,0.999,0.999
ffhq_3629.txt,4,0.499,0.499,0.999,0.999
ffhq_5482.txt,5,0.499,0.499,0.999,0.999
image0013345.txt,0,0.499,0.499,0.999,0.999
image0040669.txt,3,0.499,0.499,0.999,0.999
image0023899.txt,0,0.499,0.499,0.999,0.999
image0031344.txt,7,0.499,0.499,0.999,0.999
ffhq_5480.txt,5,0.499,0.499,0.999,0.999
ffhq_1019.txt,4,0.499,0.499,0.999,0.999
ffhq_1888.txt,2,0.499,0.499,0.999,0.999
image0007703.txt,7,0.499,0.499,0.999,0.999
ffhq_1790.txt,5,0.499,0.499,0.999,0.999
image0039464.txt,3,0.499,0.499,0.999,0.999
image0042198.txt,4,0.499,0.499,0.999,0.999
image0030175.txt,5,0.499,0.499,0.999,0.999
ffhq_2787.txt,4,0.499,0.499,0.999,0.999
image0008970.txt,0,0.499,0.499,0.999,0.999
image0033998.txt,7,0.499,0.499,0.999,0.999
image0027299.txt,0,0.499,0.499,0.999,0.999
image0024507.txt,6,0.499,0.499,0.999,0.999
ffhq_5586.txt,5,0.499,0.499,0.999,0.999
image0041749.txt,0,0.499,0.499,0.999,0.999
image0020208.txt,0,0.499,0.499,0.999,0.999
image0011843.txt,5,0.499,0.499,0.999,0.999
ffhq_1832.txt,4,0.499,0.499,0.999,0.999
image0021981.txt,6,0.499,0.499,0.999,0.999
image0024936.txt,0,0.499,0.499,0.999,0.999
ffhq_1471.txt,1,0.499,0.499,0.999,0.999
ffhq_5041.txt,5,0.499,0.499,0.999,0.999
ffhq_5559.txt,5,0.499,0.499,0.999,0.999
ffhq_1595.txt,4,0.499,0.499,0.999,0.999
image0037666.txt,1,0.499,0.499,0.999,0.999
image0032246.txt,7,0.499,0.499,0.999,0.999
image0042543.txt,1,0.499,0.499,0.999,0.999
ffhq_4351.txt,4,0.499,0.499,0.999,0.999
ffhq_1807.txt,6,0.499,0.499,0.999,0.999
ffhq_4487.txt,6,0.499,0.499,0.999,0.999
image0021441.txt,6,0.499,0.499,0.999,0.999
image0025923.txt,0,0.499,0.499,0.999,0.999
ffhq_2956.txt,0,0.499,0.499,0.999,0.999
image0017219.txt,0,0.499,0.499,0.999,0.999
image0024853.txt,6,0.499,0.499,0.999,0.999
image0035242.txt,2,0.499,0.499,0.999,0.999
image0032675.txt,7,0.499,0.499,0.999,0.999
image0019895.txt,5,0.499,0.499,0.999,0.999
ffhq_1438.txt,1,0.499,0.499,0.999,0.999
image0036599.txt,3,0.499,0.499,0.999,0.999
ffhq_5446.txt,6,0.499,0.499,0.999,0.999
ffhq_2171.txt,2,0.499,0.499,0.999,0.999
image0025251.txt,2,0.499,0.499,0.999,0.999
ffhq_54.txt,4,0.499,0.499,0.999,0.999
image0036771.txt,7,0.499,0.499,0.999,0.999
ffhq_2685.txt,4,0.499,0.499,0.999,0.999
ffhq_2678.txt,3,0.499,0.499,0.999,0.999
ffhq_1070.txt,4,0.499,0.499,0.999,0.999
image0032002.txt,2,0.499,0.499,0.999,0.999
image0032401.txt,4,0.499,0.499,0.999,0.999
image0029832.txt,7,0.499,0.499,0.999,0.999
image0039712.txt,0,0.499,0.499,0.999,0.999
ffhq_4615.txt,4,0.499,0.499,0.999,0.999
ffhq_5527.txt,7,0.499,0.499,0.999,0.999
image0015981.txt,3,0.499,0.499,0.999,0.999
image0031273.txt,6,0.499,0.499,0.999,0.999
ffhq_55.txt,6,0.499,0.499,0.999,0.999
ffhq_5285.txt,0,0.499,0.499,0.999,0.999
image0026669.txt,5,0.499,0.499,0.999,0.999
image0021368.txt,0,0.499,0.499,0.999,0.999
image0017682.txt,3,0.499,0.499,0.999,0.999
image0036626.txt,1,0.499,0.499,0.999,0.999
ffhq_2979.txt,7,0.499,0.499,0.999,0.999
ffhq_3703.txt,1,0.499,0.499,0.999,0.999
image0033044.txt,3,0.499,0.499,0.999,0.999
ffhq_4948.txt,2,0.499,0.499,0.999,0.999
image0036197.txt,1,0.499,0.499,0.999,0.999
ffhq_2297.txt,5,0.499,0.499,0.999,0.999
image0042062.txt,1,0.499,0.499,0.999,0.999
image0019486.txt,7,0.499,0.499,0.999,0.999
ffhq_1176.txt,1,0.499,0.499,0.999,0.999
image0029693.txt,1,0.499,0.499,0.999,0.999
image0040847.txt,1,0.499,0.499,0.999,0.999
ffhq_155.txt,4,0.499,0.499,0.999,0.999
ffhq_3642.txt,4,0.499,0.499,0.999,0.999
ffhq_661.txt,4,0.499,0.499,0.999,0.999
ffhq_5159.txt,5,0.499,0.499,0.999,0.999
ffhq_1325.txt,4,0.499,0.499,0.999,0.999
ffhq_1174.txt,7,0.499,0.499,0.999,0.999
image0026534.txt,3,0.499,0.499,0.999,0.999
image0036393.txt,5,0.499,0.499,0.999,0.999
ffhq_5473.txt,5,0.499,0.499,0.999,0.999
image0028428.txt,5,0.499,0.499,0.999,0.999
image0025884.txt,0,0.499,0.499,0.999,0.999
image0038331.txt,2,0.499,0.499,0.999,0.999
image0041160.txt,2,0.499,0.499,0.999,0.999
image0029352.txt,2,0.499,0.499,0.999,0.999
ffhq_1945.txt,4,0.499,0.499,0.999,0.999
image0017903.txt,4,0.499,0.499,0.999,0.999
ffhq_200.txt,4,0.499,0.499,0.999,0.999
image0035916.txt,7,0.499,0.499,0.999,0.999
image0025233.txt,6,0.499,0.499,0.999,0.999
ffhq_4422.txt,5,0.499,0.499,0.999,0.999
image0028344.txt,0,0.499,0.499,0.999,0.999
image0026205.txt,6,0.499,0.499,0.999,0.999
ffhq_1933.txt,4,0.499,0.499,0.999,0.999
image0011050.txt,6,0.499,0.499,0.999,0.999
ffhq_4584.txt,4,0.499,0.499,0.999,0.999
image0038193.txt,3,0.499,0.499,0.999,0.999
image0005766.txt,7,0.499,0.499,0.999,0.999
image0039793.txt,2,0.499,0.499,0.999,0.999
image0026091.txt,0,0.499,0.499,0.999,0.999
image0022483.txt,6,0.499,0.499,0.999,0.999
image0017711.txt,4,0.499,0.499,0.999,0.999
ffhq_3932.txt,2,0.499,0.499,0.999,0.999
image0036921.txt,1,0.499,0.499,0.999,0.999
image0018791.txt,6,0.499,0.499,0.999,0.999
image0005385.txt,0,0.499,0.499,0.999,0.999
ffhq_3833.txt,1,0.499,0.499,0.999,0.999
image0018159.txt,3,0.499,0.499,0.999,0.999
ffhq_4208.txt,2,0.499,0.499,0.999,0.999
ffhq_2250.txt,4,0.499,0.499,0.999,0.999
image0035893.txt,2,0.499,0.499,0.999,0.999
ffhq_5246.txt,6,0.499,0.499,0.999,0.999
image0032523.txt,7,0.499,0.499,0.999,0.999
image0013086.txt,2,0.499,0.499,0.999,0.999
image0025685.txt,5,0.499,0.499,0.999,0.999
ffhq_5433.txt,6,0.499,0.499,0.999,0.999
image0021786.txt,6,0.499,0.499,0.999,0.999
image0037986.txt,3,0.499,0.499,0.999,0.999
image0037250.txt,3,0.499,0.499,0.999,0.999
ffhq_4945.txt,4,0.499,0.499,0.999,0.999
image0018255.txt,1,0.499,0.499,0.999,0.999
ffhq_1843.txt,6,0.499,0.499,0.999,0.999
image0029317.txt,1,0.499,0.499,0.999,0.999
image0032911.txt,7,0.499,0.499,0.999,0.999
image0037144.txt,4,0.499,0.499,0.999,0.999
image0028153.txt,3,0.499,0.499,0.999,0.999
ffhq_1175.txt,5,0.499,0.499,0.999,0.999
image0036423.txt,1,0.499,0.499,0.999,0.999
image0036212.txt,6,0.499,0.499,0.999,0.999
image0007783.txt,6,0.499,0.499,0.999,0.999
ffhq_1916.txt,5,0.499,0.499,0.999,0.999
ffhq_4428.txt,4,0.499,0.499,0.999,0.999
ffhq_4360.txt,4,0.499,0.499,0.999,0.999
image0015635.txt,0,0.499,0.499,0.999,0.999
image0017695.txt,3,0.499,0.499,0.999,0.999
image0032833.txt,3,0.499,0.499,0.999,0.999
image0034798.txt,1,0.499,0.499,0.999,0.999
ffhq_2181.txt,5,0.499,0.499,0.999,0.999
image0040009.txt,3,0.499,0.499,0.999,0.999
ffhq_4704.txt,1,0.499,0.499,0.999,0.999
image0007946.txt,0,0.499,0.499,0.999,0.999
image0036922.txt,1,0.499,0.499,0.999,0.999
image0013485.txt,0,0.499,0.499,0.999,0.999
image0023350.txt,0,0.499,0.499,0.999,0.999
image0042359.txt,1,0.499,0.499,0.999,0.999
image0041104.txt,6,0.499,0.499,0.999,0.999
ffhq_1641.txt,2,0.499,0.499,0.999,0.999
image0017894.txt,7,0.499,0.499,0.999,0.999
ffhq_3310.txt,1,0.499,0.499,0.999,0.999
ffhq_2353.txt,5,0.499,0.499,0.999,0.999
ffhq_889.txt,4,0.499,0.499,0.999,0.999
ffhq_2532.txt,7,0.499,0.499,0.999,0.999
ffhq_2363.txt,4,0.499,0.499,0.999,0.999
ffhq_3207.txt,4,0.499,0.499,0.999,0.999
image0041202.txt,1,0.499,0.499,0.999,0.999
image0037410.txt,2,0.499,0.499,0.999,0.999
ffhq_2063.txt,4,0.499,0.499,0.999,0.999
image0017800.txt,6,0.499,0.499,0.999,0.999
image0037216.txt,2,0.499,0.499,0.999,0.999
image0042085.txt,1,0.499,0.499,0.999,0.999
ffhq_5517.txt,4,0.499,0.499,0.999,0.999
image0037992.txt,1,0.499,0.499,0.999,0.999
image0040850.txt,2,0.499,0.499,0.999,0.999
image0020825.txt,0,0.499,0.499,0.999,0.999
image0019274.txt,5,0.499,0.499,0.999,0.999
image0022947.txt,0,0.499,0.499,0.999,0.999
image0042331.txt,2,0.499,0.499,0.999,0.999
image0036813.txt,1,0.499,0.499,0.999,0.999
ffhq_2037.txt,7,0.499,0.499,0.999,0.999
image0032293.txt,7,0.499,0.499,0.999,0.999
image0010984.txt,2,0.499,0.499,0.999,0.999
ffhq_4863.txt,4,0.499,0.499,0.999,0.999
image0034917.txt,3,0.499,0.499,0.999,0.999
image0014065.txt,3,0.499,0.499,0.999,0.999
ffhq_2306.txt,4,0.499,0.499,0.999,0.999
image0041848.txt,2,0.499,0.499,0.999,0.999
ffhq_4445.txt,6,0.499,0.499,0.999,0.999
image0036136.txt,1,0.499,0.499,0.999,0.999
ffhq_1049.txt,7,0.499,0.499,0.999,0.999
image0039831.txt,1,0.499,0.499,0.999,0.999
image0009389.txt,7,0.499,0.499,0.999,0.999
image0018373.txt,3,0.499,0.499,0.999,0.999
ffhq_932.txt,1,0.499,0.499,0.999,0.999
image0038507.txt,4,0.499,0.499,0.999,0.999
image0013755.txt,6,0.499,0.499,0.999,0.999
image0026381.txt,7,0.499,0.499,0.999,0.999
image0041979.txt,2,0.499,0.499,0.999,0.999
image0034753.txt,2,0.499,0.499,0.999,0.999
ffhq_3225.txt,4,0.499,0.499,0.999,0.999
image0029624.txt,5,0.499,0.499,0.999,0.999
image0033298.txt,7,0.499,0.499,0.999,0.999
ffhq_5650.txt,2,0.499,0.499,0.999,0.999
ffhq_2315.txt,7,0.499,0.499,0.999,0.999
ffhq_256.txt,7,0.499,0.499,0.999,0.999
image0036399.txt,3,0.499,0.499,0.999,0.999
image0014263.txt,6,0.499,0.499,0.999,0.999
image0010990.txt,2,0.499,0.499,0.999,0.999
ffhq_1859.txt,4,0.499,0.499,0.999,0.999
ffhq_5655.txt,0,0.499,0.499,0.999,0.999
image0012992.txt,6,0.499,0.499,0.999,0.999
image0034510.txt,1,0.499,0.499,0.999,0.999
image0029682.txt,7,0.499,0.499,0.999,0.999
image0031994.txt,3,0.499,0.499,0.999,0.999
image0005451.txt,6,0.499,0.499,0.999,0.999
image0017924.txt,5,0.499,0.499,0.999,0.999
image0032055.txt,7,0.499,0.499,0.999,0.999
image0033217.txt,1,0.499,0.499,0.999,0.999
ffhq_1096.txt,1,0.499,0.499,0.999,0.999
image0021155.txt,0,0.499,0.499,0.999,0.999
ffhq_443.txt,7,0.499,0.499,0.999,0.999
image0037068.txt,2,0.499,0.499,0.999,0.999
image0039735.txt,2,0.499,0.499,0.999,0.999
image0013710.txt,7,0.499,0.499,0.999,0.999
ffhq_1478.txt,1,0.499,0.499,0.999,0.999
ffhq_2747.txt,4,0.499,0.499,0.999,0.999
ffhq_3215.txt,1,0.499,0.499,0.999,0.999
ffhq_3690.txt,4,0.499,0.499,0.999,0.999
image0018980.txt,7,0.499,0.499,0.999,0.999
image0014988.txt,0,0.499,0.499,0.999,0.999
ffhq_88.txt,1,0.499,0.499,0.999,0.999
ffhq_38.txt,7,0.499,0.499,0.999,0.999
image0013749.txt,6,0.499,0.499,0.999,0.999
image0015491.txt,4,0.499,0.499,0.999,0.999
image0003706.txt,7,0.499,0.499,0.999,0.999
ffhq_463.txt,0,0.499,0.499,0.999,0.999
image0020852.txt,0,0.499,0.499,0.999,0.999
image0032069.txt,7,0.499,0.499,0.999,0.999
ffhq_4992.txt,4,0.499,0.499,0.999,0.999
image0031800.txt,7,0.499,0.499,0.999,0.999
ffhq_1454.txt,1,0.499,0.499,0.999,0.999
ffhq_2599.txt,1,0.499,0.499,0.999,0.999
image0015541.txt,0,0.499,0.499,0.999,0.999
image0014239.txt,0,0.499,0.499,0.999,0.999
image0028579.txt,0,0.499,0.499,0.999,0.999
image0012110.txt,1,0.499,0.499,0.999,0.999
image0035606.txt,3,0.499,0.499,0.999,0.999
image0033145.txt,0,0.499,0.499,0.999,0.999
image0022819.txt,6,0.499,0.499,0.999,0.999
ffhq_1145.txt,7,0.499,0.499,0.999,0.999
image0004247.txt,0,0.499,0.499,0.999,0.999
image0013831.txt,5,0.499,0.499,0.999,0.999
image0040005.txt,2,0.499,0.499,0.999,0.999
ffhq_1476.txt,4,0.499,0.499,0.999,0.999
ffhq_5426.txt,7,0.499,0.499,0.999,0.999
image0035156.txt,3,0.499,0.499,0.999,0.999
image0026568.txt,6,0.499,0.499,0.999,0.999
image0025904.txt,0,0.499,0.499,0.999,0.999
ffhq_4232.txt,5,0.499,0.499,0.999,0.999
image0022094.txt,5,0.499,0.499,0.999,0.999
ffhq_2351.txt,4,0.499,0.499,0.999,0.999
image0015079.txt,3,0.499,0.499,0.999,0.999
ffhq_4530.txt,4,0.499,0.499,0.999,0.999
image0035930.txt,3,0.499,0.499,0.999,0.999
image0023102.txt,6,0.499,0.499,0.999,0.999
image0019015.txt,1,0.499,0.499,0.999,0.999
image0035456.txt,1,0.499,0.499,0.999,0.999
image0023228.txt,0,0.499,0.499,0.999,0.999
image0013807.txt,3,0.499,0.499,0.999,0.999
image0035192.txt,2,0.499,0.499,0.999,0.999
image0006081.txt,7,0.499,0.499,0.999,0.999
image0036219.txt,2,0.499,0.499,0.999,0.999
image0041754.txt,2,0.499,0.499,0.999,0.999
ffhq_7.txt,7,0.499,0.499,0.999,0.999
ffhq_2021.txt,4,0.499,0.499,0.999,0.999
ffhq_336.txt,4,0.499,0.499,0.999,0.999
image0020077.txt,6,0.499,0.499,0.999,0.999
ffhq_374.txt,7,0.499,0.499,0.999,0.999
image0018787.txt,0,0.499,0.499,0.999,0.999
image0030892.txt,7,0.499,0.499,0.999,0.999
image0024159.txt,7,0.499,0.499,0.999,0.999
ffhq_1937.txt,6,0.499,0.499,0.999,0.999
image0030610.txt,0,0.499,0.499,0.999,0.999
ffhq_1372.txt,1,0.499,0.499,0.999,0.999
ffhq_4974.txt,4,0.499,0.499,0.999,0.999
image0032391.txt,1,0.499,0.499,0.999,0.999
image0016855.txt,7,0.499,0.499,0.999,0.999
image0036354.txt,1,0.499,0.499,0.999,0.999
ffhq_486.txt,2,0.499,0.499,0.999,0.999
image0042525.txt,2,0.499,0.499,0.999,0.999
image0034279.txt,1,0.499,0.499,0.999,0.999
image0029673.txt,2,0.499,0.499,0.999,0.999
ffhq_4803.txt,4,0.499,0.499,0.999,0.999
image0041996.txt,7,0.499,0.499,0.999,0.999
image0036326.txt,4,0.499,0.499,0.999,0.999
image0030816.txt,4,0.499,0.499,0.999,0.999
image0040501.txt,1,0.499,0.499,0.999,0.999
ffhq_1483.txt,4,0.499,0.499,0.999,0.999
image0012111.txt,0,0.499,0.499,0.999,0.999
ffhq_847.txt,6,0.499,0.499,0.999,0.999
image0041309.txt,2,0.499,0.499,0.999,0.999
ffhq_970.txt,4,0.499,0.499,0.999,0.999
image0033460.txt,5,0.499,0.499,0.999,0.999
image0011180.txt,0,0.499,0.499,0.999,0.999
ffhq_860.txt,4,0.499,0.499,0.999,0.999
image0042499.txt,1,0.499,0.499,0.999,0.999
ffhq_2922.txt,4,0.499,0.499,0.999,0.999
image0006535.txt,6,0.499,0.499,0.999,0.999
image0020375.txt,0,0.499,0.499,0.999,0.999
image0030181.txt,1,0.499,0.499,0.999,0.999
ffhq_103.txt,4,0.499,0.499,0.999,0.999
ffhq_3038.txt,1,0.499,0.499,0.999,0.999
ffhq_1620.txt,7,0.499,0.499,0.999,0.999
image0035467.txt,1,0.499,0.499,0.999,0.999
ffhq_1275.txt,4,0.499,0.499,0.999,0.999
ffhq_231.txt,7,0.499,0.499,0.999,0.999
ffhq_641.txt,3,0.499,0.499,0.999,0.999
image0041248.txt,1,0.499,0.499,0.999,0.999
image0029857.txt,3,0.499,0.499,0.999,0.999
image0015636.txt,3,0.499,0.499,0.999,0.999
image0023570.txt,0,0.499,0.499,0.999,0.999
image0027896.txt,2,0.499,0.499,0.999,0.999
image0026012.txt,0,0.499,0.499,0.999,0.999
image0034683.txt,7,0.499,0.499,0.999,0.999
ffhq_1892.txt,4,0.499,0.499,0.999,0.999
ffhq_1076.txt,7,0.499,0.499,0.999,0.999
ffhq_4035.txt,0,0.499,0.499,0.999,0.999
image0028014.txt,6,0.499,0.499,0.999,0.999
image0019751.txt,6,0.499,0.499,0.999,0.999
ffhq_2558.txt,4,0.499,0.499,0.999,0.999
ffhq_27.txt,2,0.499,0.499,0.999,0.999
image0040942.txt,3,0.499,0.499,0.999,0.999
ffhq_351.txt,5,0.499,0.499,0.999,0.999
image0038821.txt,0,0.499,0.499,0.999,0.999
ffhq_2453.txt,1,0.499,0.499,0.999,0.999
ffhq_1926.txt,6,0.499,0.499,0.999,0.999
image0023693.txt,7,0.499,0.499,0.999,0.999
ffhq_578.txt,5,0.499,0.499,0.999,0.999
ffhq_4587.txt,5,0.499,0.499,0.999,0.999
image0033990.txt,0,0.499,0.499,0.999,0.999
ffhq_619.txt,4,0.499,0.499,0.999,0.999
image0021218.txt,0,0.499,0.499,0.999,0.999
image0019942.txt,7,0.499,0.499,0.999,0.999
ffhq_4224.txt,7,0.499,0.499,0.999,0.999
ffhq_2334.txt,2,0.499,0.499,0.999,0.999
image0032775.txt,7,0.499,0.499,0.999,0.999
ffhq_1577.txt,0,0.499,0.499,0.999,0.999
image0027072.txt,0,0.499,0.499,0.999,0.999
image0040040.txt,2,0.499,0.499,0.999,0.999
ffhq_2567.txt,6,0.499,0.499,0.999,0.999
image0036523.txt,3,0.499,0.499,0.999,0.999
image0003333.txt,2,0.499,0.499,0.999,0.999
ffhq_632.txt,7,0.499,0.499,0.999,0.999
ffhq_2644.txt,5,0.499,0.499,0.999,0.999
image0030622.txt,7,0.499,0.499,0.999,0.999
image0020613.txt,0,0.499,0.499,0.999,0.999
image0030794.txt,4,0.499,0.499,0.999,0.999
ffhq_4574.txt,4,0.499,0.499,0.999,0.999
image0038306.txt,3,0.499,0.499,0.999,0.999
image0006911.txt,7,0.499,0.499,0.999,0.999
image0004383.txt,0,0.499,0.499,0.999,0.999
ffhq_1072.txt,2,0.499,0.499,0.999,0.999
ffhq_4793.txt,6,0.499,0.499,0.999,0.999
ffhq_4732.txt,1,0.499,0.499,0.999,0.999
image0025062.txt,0,0.499,0.499,0.999,0.999
image0030262.txt,6,0.499,0.499,0.999,0.999
image0008621.txt,7,0.499,0.499,0.999,0.999
ffhq_603.txt,4,0.499,0.499,0.999,0.999
image0003971.txt,0,0.499,0.499,0.999,0.999
ffhq_2931.txt,4,0.499,0.499,0.999,0.999
ffhq_2863.txt,4,0.499,0.499,0.999,0.999
ffhq_4367.txt,7,0.499,0.499,0.999,0.999
image0030415.txt,6,0.499,0.499,0.999,0.999
ffhq_609.txt,4,0.499,0.499,0.999,0.999
ffhq_75.txt,4,0.499,0.499,0.999,0.999
ffhq_2452.txt,6,0.499,0.499,0.999,0.999
ffhq_413.txt,3,0.499,0.499,0.999,0.999
image0032404.txt,7,0.499,0.499,0.999,0.999
image0036182.txt,2,0.499,0.499,0.999,0.999
image0037148.txt,3,0.499,0.499,0.999,0.999
image0009130.txt,0,0.499,0.499,0.999,0.999
image0040075.txt,1,0.499,0.499,0.999,0.999
ffhq_3926.txt,4,0.499,0.499,0.999,0.999
ffhq_4358.txt,0,0.499,0.499,0.999,0.999
image0038074.txt,0,0.499,0.499,0.999,0.999
ffhq_494.txt,7,0.499,0.499,0.999,0.999
image0022756.txt,0,0.499,0.499,0.999,0.999
ffhq_1574.txt,1,0.499,0.499,0.999,0.999
ffhq_727.txt,4,0.499,0.499,0.999,0.999
ffhq_5641.txt,5,0.499,0.499,0.999,0.999
image0031573.txt,3,0.499,0.499,0.999,0.999
image0038937.txt,1,0.499,0.499,0.999,0.999
ffhq_5055.txt,1,0.499,0.499,0.999,0.999
ffhq_2180.txt,7,0.499,0.499,0.999,0.999
image0025254.txt,2,0.499,0.499,0.999,0.999
image0038741.txt,1,0.499,0.499,0.999,0.999
image0022370.txt,7,0.499,0.499,0.999,0.999
ffhq_474.txt,1,0.499,0.499,0.999,0.999
image0034124.txt,3,0.499,0.499,0.999,0.999
image0037592.txt,1,0.499,0.499,0.999,0.999
image0028634.txt,3,0.499,0.499,0.999,0.999
